,album_id,artist,album,track_id,title,spotify_id
1446,3999209,Various,Ma 6-T Va Crack-er,3999209_D1,Avoir Le Pouvoir,2rLBrsAcT0jeFATly3FwDH
1447,3999209,Various,Ma 6-T Va Crack-er,3999209_D2,Le Prix Requis,5B8ckWA3lgqL4vxqlAMEyW
1448,379677,The Producers,Hard You,379677_A,Hard You,0LQIkqTw6HcKGasRz8yU0i
1449,379677,The Producers,Hard You,379677_B1,Banger,7gOeVeKLpvh6qWvMenx3NE
1451,5271516,Sharon Jones & The Dap-Kings,Give The People What They Want,5271516_A1,Retreat!,3KcUEtquakLSBFhJ2WP1jx
1452,5271516,Sharon Jones & The Dap-Kings,Give The People What They Want,5271516_A2,Stranger To My Happiness,1ajv5XuWMbe35X13ACtyv9
1453,5271516,Sharon Jones & The Dap-Kings,Give The People What They Want,5271516_A3,We Get Along,3a4eMIkvuxpUcCPbfBUPmX
1454,5271516,Sharon Jones & The Dap-Kings,Give The People What They Want,5271516_A5,Now I See,4CNOkILgu6gY6Vtd02ECDI
1455,5271516,Sharon Jones & The Dap-Kings,Give The People What They Want,5271516_B1,Making Up And Breaking Up (And Making Up And Breaking Up Over Again),2fjT0BUWKoHFg17GGPndPD
1456,5271516,Sharon Jones & The Dap-Kings,Give The People What They Want,5271516_B2,Get Up And Get Out,6MHIOWb762cWSN5L9rxrxk
1457,5271516,Sharon Jones & The Dap-Kings,Give The People What They Want,5271516_B3,"Long Time, Wrong Time",07OFK4JA0PAO9hfdGYAgLL
1458,5271516,Sharon Jones & The Dap-Kings,Give The People What They Want,5271516_B5,"Slow Down, Love",0RRclUDtHz8lbmE1OhGd9O
1459,605246,Dr. Dre,The Chronic,605246_A1,The Chronic (Intro),0LskV3ejYLWa6Ew2d4tcf4
1460,605246,Dr. Dre,The Chronic,605246_A3,Let Me Ride,36yUCSB9OaMz0RMUQDOSpT
1461,605246,Dr. Dre,The Chronic,605246_A4,The Day The Niggaz Took Over,4hk5l9HA43xFO0fFOh2hTt
1462,605246,Dr. Dre,The Chronic,605246_B6,Deeez Nuuuts,1SZqIkhIYVM4H2gDUfOqtk
1463,605246,Dr. Dre,The Chronic,605246_C8,A Nigga Witta Gun,5I6w5Y3RIfzZ9tpdMPXfcu
1464,605246,Dr. Dre,The Chronic,605246_C9,Rat-Tat-Tat-Tat,4uxRsPpOJwRu7CykJBqdt8
1465,605246,Dr. Dre,The Chronic,605246_C10,The $20 Sack Pyramid,38RzqEAX9ctRbneaXCMJJI
1466,605246,Dr. Dre,The Chronic,605246_C11,Lyrical Gangbang,30ljh6uu9OROHQiXDHfwMS
1467,605246,Dr. Dre,The Chronic,605246_C12,High Powered,2hioKqVvYhioD50i2BVgdm
1468,605246,Dr. Dre,The Chronic,605246_D14,Stranded On Death Row,30f3BvAdiGmQXOmXXwLL3h
1469,605246,Dr. Dre,The Chronic,605246_D15,The Roach (The Chronic Outro),2gEzqLyw5nYbvNPv1XOCN4
1470,16279217,DMX,The Legacy,16279217_A1,Ready To Meet Him,4b8Of9pmPK53OVWzvJZhbB
1471,16279217,DMX,The Legacy,16279217_A2,Where The Hood At,6RUpJeXT6U4SPEafnr9Wr7
1472,16279217,DMX,The Legacy,16279217_A3,What These Bitches Want,57kdeoYzgGaKzRWj4XM1u8
1473,16279217,DMX,The Legacy,16279217_B1,Get At Me Dog,64Jvj5JVttGkVHXHN21wiG
1474,16279217,DMX,The Legacy,16279217_C1,Party Up,0LWkaEyQRkF0XAms8Bg1fC
1475,16279217,DMX,The Legacy,16279217_D2,Who We Be,1RbnH7qjUyWJWh8kjFIYNw
1476,16279217,DMX,The Legacy,16279217_D3,Grand Finale,1VB1t9yQJFzSTGZLaQhAKZ
1477,15702697,Boys Noize,Mvinline,15702697_A,Mvinline,3z1liIZgam8CRi8CaNKyrJ
1480,6638911,Ray Charles,The Best Of Ray Charles,6638911_A2,Ray Charles Blues,3BDLxI0XOU2vJTK9vexodQ
1481,6638911,Ray Charles,The Best Of Ray Charles,6638911_A3,Honey Honey,24rOsxES0TxHIf0dtd3RLC
1482,6638911,Ray Charles,The Best Of Ray Charles,6638911_A4,How Long?,7kkI8OsIyspDgDdxszqtLa
1483,6638911,Ray Charles,The Best Of Ray Charles,6638911_A5,St. Pete Florida Blues,5q19BkmR9CC9nLOSpN89KV
1484,6638911,Ray Charles,The Best Of Ray Charles,6638911_B1,Some Day,7m5iSnbrEqoB48D5gkMh5G
1485,6638911,Ray Charles,The Best Of Ray Charles,6638911_B2,Rocking Chair Blues,2DJy9055xYtCSGrVt56rkP
1486,6638911,Ray Charles,The Best Of Ray Charles,6638911_B3,Here I Am,3jJfwrWZeLLfaBfWoTAkRA
1487,6638911,Ray Charles,The Best Of Ray Charles,6638911_B4,If I Give You My Love,5sVxZOwbnpxF75ShUP7isQ
1489,1779143,Giuseppe Verdi,Requiem,1779143_A2a,Dies Irae,3By9jCy6b4dv5XnlhvIWwx
1490,1779143,Giuseppe Verdi,Requiem,1779143_A2b,Tuba Mirum,49PW9bMARMbzVJJEhhtfyA
1491,1779143,Giuseppe Verdi,Requiem,1779143_A2c,Liber Scriptus,5Okv9B4bZ9Z9T0bfj1XQH2
1493,1779143,Giuseppe Verdi,Requiem,1779143_Bb,Rex Tremendae,4vYXGY0SRXcvjUl08kct0V
1494,1779143,Giuseppe Verdi,Requiem,1779143_Bc,Recordare,5pNQFOeGTBYb1mR2zbOTvH
1495,1779143,Giuseppe Verdi,Requiem,1779143_Bd,Ingemisco,5b7i9JYOvnpfc5LmSijSrl
1496,1779143,Giuseppe Verdi,Requiem,1779143_Be,Confutatis,5qSd3msvkNLLgwjm1O4ZQS
1497,1779143,Giuseppe Verdi,Requiem,1779143_Bf,Lacrymosa,4KDfk4sKWgLhc479LYG6zm
1500,1779143,Giuseppe Verdi,Requiem,1779143_C3,No 5 Agnus Dei,6MREiI1p9sb7GywuerBKTf
1503,11449081,Fritz Kalkbrenner,Drown ,11449081_A1,Enter,6wp5j5hMMZhuuw3NOcNxep
1504,11449081,Fritz Kalkbrenner,Drown ,11449081_A2,Ride ,00aNyosmX1zpR0TjJV0Dte
1505,11449081,Fritz Kalkbrenner,Drown ,11449081_A3,#3,5nUudqpp2IPZidbRMcbDBL
1506,11449081,Fritz Kalkbrenner,Drown ,11449081_B1,Bleed,4P5uzsw5r5yvzCTZCOTv5O
1508,11449081,Fritz Kalkbrenner,Drown ,11449081_B3,#1,7ASmqq0SFAVeUrQ2mjyZLs
1509,11449081,Fritz Kalkbrenner,Drown ,11449081_C1,Run,6JHQJel0MaW1lwmitcc4u9
1510,11449081,Fritz Kalkbrenner,Drown ,11449081_C2,Lose,74uCDXnkYBTz8OAePLVYuc
1511,11449081,Fritz Kalkbrenner,Drown ,11449081_C3,Burn,1wBACNBCRNhR2vbIxcoJME
1512,11449081,Fritz Kalkbrenner,Drown ,11449081_D1,Fall,1ADSKuz1Cvz83Mva64T99g
1513,11449081,Fritz Kalkbrenner,Drown ,11449081_D2,Seek,66zrrcoc9uZH3DishRZgWv
1514,11449081,Fritz Kalkbrenner,Drown ,11449081_D3,Play,7C1Wpp8ZvsDI06QfzcSGnr
1515,439617,Vitalic,OK Cowboy,439617_A1,Polkamatic,1CzsFRkmcGSwXESWDYdKLW
1517,439617,Vitalic,OK Cowboy,439617_A3,My Friend Dario,4eoA159Hdcq7g345pfFCp1
1518,439617,Vitalic,OK Cowboy,439617_B1,Wooo,0fqHKKYoi55EVfpVUt2hvP
1519,439617,Vitalic,OK Cowboy,439617_B2,La Rock 01,2NNljOKFmhMxsfK8J5z4eF
1520,439617,Vitalic,OK Cowboy,439617_B3,The Past,5XwpvJgAhdWCgdoGkyD9pi
1521,439617,Vitalic,OK Cowboy,439617_C1,No Fun,73Uz8woA2afKN7jNajSOKu
1523,439617,Vitalic,OK Cowboy,439617_C3,Repair Machines,5Q2sUitF8Jx96TJaYJs4VC
1524,439617,Vitalic,OK Cowboy,439617_D1,Newman,5BH8EzoOyY81SJb335tz12
1525,439617,Vitalic,OK Cowboy,439617_D2,Trahison,2lPf3oOSeFNT3p3fbMVNO0
1526,439617,Vitalic,OK Cowboy,439617_D3,U And I,6eNkzEhkNPFuf4eFIx4W5h
1527,439617,Vitalic,OK Cowboy,439617_D4,Valletta Fanfares,7tjp4OBz2S9s4dZ3HiHxm5
1528,814760,Agoria,The Green Armchair,814760_A1,Les Violons Ivres,1Fr5Ge2F5bFNADFjZlus9C
1529,814760,Agoria,The Green Armchair,814760_A2,Baboul Hair Cuttin,2ptBJPzHFlTZzgBoS1aOjp
1530,814760,Agoria,The Green Armchair,814760_B1,Edenbridge (Instrumental),3tS8f2RJl95iWQeKvtXLCS
1531,814760,Agoria,The Green Armchair,814760_B2,Like A Bull (Extended),0abWydxUHMepPhU88sngZg
1532,814760,Agoria,The Green Armchair,814760_C1,Code 1026 (Album Edit),1VheAZ4slXDsx9O4voZroP
1533,814760,Agoria,The Green Armchair,814760_C2,Lips On Fire,06gE3yUVUsvude03PAz4tF
1534,814760,Agoria,The Green Armchair,814760_C3,Cecile (Extended),6azrSh51QOq4ObU9INy0r0
1535,814760,Agoria,The Green Armchair,814760_D1,Europa,1HhoKX2rSZ7NeFSMijwojj
1536,814760,Agoria,The Green Armchair,814760_D2,Million Miles,1z9FMKwZapSfJaf7FsMTQv
1537,1161284,Barry White,Can't Get Enough,1161284_A1,Mellow Mood (Pt. 1),7csqsI0vKXWGFGbXpfjEoA
1538,1161284,Barry White,Can't Get Enough,1161284_B2,"Oh Love, Well We Finally Made It",4ylPgukQzmpX7TZ1NcxAbm
1539,1161284,Barry White,Can't Get Enough,1161284_B3,I Love You More Than Anything (In This World Girl),4Ltz2LvHKcegbx1D6PpdVI
1541,1545053,Puppetmastaz,The Takeover,1545053_A1,Intro,03E9nOPC6WvQCZsXmAkxMB
1542,1545053,Puppetmastaz,The Takeover,1545053_A2,Take Me On A Ride,5OMmFa9dEAQR2iJQGltF4C
1563,5299414,Jean-Michel Jarre,Equinoxe,5299414_A1,Equinoxe Part 1,4OCzHA86UlYC0pu0AOuMqm
1564,5299414,Jean-Michel Jarre,Equinoxe,5299414_A2,Equinoxe Part 2,6vhXx0jHzsJVSzmGbwD3n2
1566,5299414,Jean-Michel Jarre,Equinoxe,5299414_A4,Equinoxe Part 4,4dh9Q6G24IakPqvlgWvDeB
1567,5299414,Jean-Michel Jarre,Equinoxe,5299414_B1,Equinoxe Part 5,3umPE4zSBsgVcS0DKCgQNN
1572,8577408,The Golden Gate Quartet,Vol.1 - Concert En Eglise / Negro Spirituals,8577408_A1,Rock My Soul,4nel4fnwhqUOqLakVmk1Yy
1573,8577408,The Golden Gate Quartet,Vol.1 - Concert En Eglise / Negro Spirituals,8577408_A2,Joshua Fit The Battle Of Jericho,4XC5PcMUvmK47yFBvzDpER
1574,8577408,The Golden Gate Quartet,Vol.1 - Concert En Eglise / Negro Spirituals,8577408_A3,Sometimes I Feel Like E Motherless Child,1QtcXFuTyEaZ3RVy4lknw8
1576,8577408,The Golden Gate Quartet,Vol.1 - Concert En Eglise / Negro Spirituals,8577408_A5,Jezebel,6cFpju2PdfTH6VTLS1uiRD
1578,8577408,The Golden Gate Quartet,Vol.1 - Concert En Eglise / Negro Spirituals,8577408_B1,Michael (Michael),5H8vYvReGG95cPx0F6Ew3S
1579,8577408,The Golden Gate Quartet,Vol.1 - Concert En Eglise / Negro Spirituals,8577408_B4,Put Your Hand,20q9SKq91hXUzsZn0cnvLz
1580,8577408,The Golden Gate Quartet,Vol.1 - Concert En Eglise / Negro Spirituals,8577408_B5,Down By The Riverside,5zaJTANqPQYOEsddqf3OyB
1583,1978161,Various,Une Histoire Des Géants Du Jazz,1978161_A1,Royal Garden Blues,5kcyGuyV9rXjUVSx3ejjLH
1585,1978161,Various,Une Histoire Des Géants Du Jazz,1978161_A4,12th Street Rag,27tdIE7bmtQP6R3v9uPWUI
1593,1978161,Various,Une Histoire Des Géants Du Jazz,1978161_C2,Sophisticated Lady,1U1BhPyr5VoN2a6X5HTuIV
1594,1978161,Various,Une Histoire Des Géants Du Jazz,1978161_C5,On The Sunny Side Of The Street,1ySYS2orUoNnkJOEERMjdR
1598,1978161,Various,Une Histoire Des Géants Du Jazz,1978161_D3,Round About Midnight,2kuHT5m2QrooTBppdBW5aq
1600,1978161,Various,Une Histoire Des Géants Du Jazz,1978161_D6,I Only Have Eyes For You,2tRLWwVwVuZ5T7qtSC5uUm
1603,24526262,Stupeflip,Stup Forever,24526262_A1,Stup Forever,7Ai8MMwSzpUtM1BjRI1Ksr
1604,24526262,Stupeflip,Stup Forever,24526262_A2,Dans Ton Baladeur (DTB),2h3hbtf00tsOWigQzffFh9
1605,24526262,Stupeflip,Stup Forever,24526262_A3,Cosmos 1999,2lFRhOc03DK9xvicz56Mr9
1606,24526262,Stupeflip,Stup Forever,24526262_A4,Étranges Phénomènes,5XgjmAK5jxZYsVPbXAZ6Ek
1608,24526262,Stupeflip,Stup Forever,24526262_A6,Tellement Bon,23vYJcKwq5Mc99ukU5qU5o
1610,24526262,Stupeflip,Stup Forever,24526262_B2,L’Truc Xplosiff,3i8P1BJGrd1MiQecfZfO15
1611,24526262,Stupeflip,Stup Forever,24526262_B3,Tensions,2AaHW3epgd75fAAikgOkHj
1612,24526262,Stupeflip,Stup Forever,24526262_B4,Les Gens Qui S’Énervent,5kONfRbAxciiCiXa2ASkpC
1613,24526262,Stupeflip,Stup Forever,24526262_B5,Gluô,0BTrdoAaIUD2jZXaETvYx7
1614,24526262,Stupeflip,Stup Forever,24526262_B6,Les Voûtes,3DdJziHVQxSOGqzY9YRQDn
1615,24526262,Stupeflip,Stup Forever,24526262_C1,Sharkattack,0vJkY6EhgThGoeAmfejoXa
1616,24526262,Stupeflip,Stup Forever,24526262_C2,Pop-Hip Le Mort-Vivant,2U3UoEwOlR5XqutxnvB2y3
1617,24526262,Stupeflip,Stup Forever,24526262_C3,Tiger Crane,6gAgdbeKeo62vN8XiR8ngf
1618,24526262,Stupeflip,Stup Forever,24526262_C4,The Platform,3Dmycs4zi4UACtbMlk8F6E
1619,24526262,Stupeflip,Stup Forever,24526262_D1,Vengeance!!!,4qEW2TWPEBicprd0nAgiMW
1620,24526262,Stupeflip,Stup Forever,24526262_D2,Régions Fédérées,4mehn6xMrbuPBBAiS2vVVP
1621,24526262,Stupeflip,Stup Forever,24526262_D3,Stay Positiv’,0NSiQYG5PmU4Yay584aijZ
1622,4838957,Paul Ritch,Run Baby Run,4838957_A,Run Baby Run,09yqdBHDTeUGoMlTSem1oH
1623,4838957,Paul Ritch,Run Baby Run,4838957_B,Astral,1GoOMBSU6qzlBUe57O8uuP
1624,9979012,Julian Jeweil,Rolling EP,9979012_A1,Rolling,6UFnCascmhqHuZYM9DxJxY
1625,9979012,Julian Jeweil,Rolling EP,9979012_A2,Venice,6SuzYKyshR2oA7VdvISnWs
1626,9979012,Julian Jeweil,Rolling EP,9979012_B1,Blue,4hLxfYXfYXFEsUUYONFPus
1627,9979012,Julian Jeweil,Rolling EP,9979012_B2,Traffic,3kYQ5XXHHyMAJNG3nO1N9d
1628,10205431,Ilario Alicante,Awakened,10205431_A1,Times,5vc2s2Xrge2bpu9iiYQU2o
1629,10205431,Ilario Alicante,Awakened,10205431_A2,Awakened,04KiOZmE8jwmZL2eHqLhc3
1630,10205431,Ilario Alicante,Awakened,10205431_B1,Sense,3INmi9IXc5vqjO7IIeMqOI
1631,10205431,Ilario Alicante,Awakened,10205431_B2,Apogeo,6AW9CzQTneripBHMtJiRGG
1632,10752295,Alias,Visions,10752295_A,Pentatonic,1lc2IbCSeVBhwJiqPYfqA5
1633,10752295,Alias,Visions,10752295_B1,The Truth,7yAq8xomJV9e0QJtK2PNYP
1634,10752295,Alias,Visions,10752295_B2,Dream Taker,7i1Fy3EtLNg3kezQvt28JQ
1635,11304073,Julian Jeweil,Space,11304073_A1,Space,53JjQPeeHvnNgMfEpVXTqm
1636,11304073,Julian Jeweil,Space,11304073_A2,Answer,04YADTTywMxEybmPk70H1k
1637,11304073,Julian Jeweil,Space,11304073_B1,South,7Et6A6PIs1jc4tsomOg59K
1638,11304073,Julian Jeweil,Space,11304073_B2,Encke,3RWnNKKx6PEhILjz1324B7
1640,14660129,DJ Anna,Galactic Highways,14660129_B1,Dimensions,0LRSjrfUQaq0d1Mcg3RqvN
1641,14660129,DJ Anna,Galactic Highways,14660129_B2,Phase Two,3Cy3xQvpMFl5wphdpx4Jt8
1642,14810584,Thomas Schumacher,Crimson,14810584_A1,Crimson,1rOxxOKB8jTQWAqwXlg8gU
1643,14810584,Thomas Schumacher,Crimson,14810584_B1,Feist,44prubbjabFZcwpWxwZmE7
1644,14810584,Thomas Schumacher,Crimson,14810584_B2,Anker,76H6wOKIZBFpDASsCGj2oI
1645,14835438,Julian Jeweil,Schema,14835438_A1,Schema,4Wye6At2QzDMvWR3nXULyr
1646,14835438,Julian Jeweil,Schema,14835438_A2,Outline,2UbepvI8v7Od6nbBJWCtxT
1647,14835438,Julian Jeweil,Schema,14835438_B1,Music,58SvLdC1Ab1PVYINAIbcrR
1648,14835438,Julian Jeweil,Schema,14835438_B2,Landscape,5goBiwQ4fzL6BX8J3pzHTn
1649,15584404,Victor Ruiz,Freedom EP,15584404_A1,Freedom,0bCtlGR5ky6Mp6DraFiD7r
1650,15584404,Victor Ruiz,Freedom EP,15584404_A2,Illusions,07DKw3w8wzvI9Ir0uKUPOH
1651,15584404,Victor Ruiz,Freedom EP,15584404_B1,Senses,6aCYmdHqHnlUUVBnGVihK6
1652,15584404,Victor Ruiz,Freedom EP,15584404_B2,Existence,01GYmWUIyXZKhhsiSisKGQ
1653,23042570,Lilly Palmer,We Control,23042570_A1,We Control,1dzvje2q7KX8k1U9eOT6Pv
1654,23042570,Lilly Palmer,We Control,23042570_A2,Resistance,5yOFawwclyaGDi450YcPfP
1655,23042570,Lilly Palmer,We Control,23042570_B1,Plasma,6Wf6lQQOJM6CBrNH3UPgbM
1656,6225466,Sam Paganini,Satellite,6225466_A1,Dusty,2xU7PWDC0m08THee3KBXsH
1657,6225466,Sam Paganini,Satellite,6225466_B1,Toxic,4lv9TCktGZvmG7M9evoj0E
1658,6225466,Sam Paganini,Satellite,6225466_B2,Rave,0ikrLMU5JXCUMpRmaLbese
1664,20024266,Laurent Garnier, Off The Record Soundtrack,20024266_B3,The Revenge Of The Lol Cat,1xoftKdfQ84Jl8pTIhL5lg
1673,12678678,Handbraekes,#3,12678678_A1,Discow,5ugcT5sv0eQyZgtuBjm6dX
1674,12678678,Handbraekes,#3,12678678_A2,Intertwo,1t6CnosqKQmnjdt43FX7Qj
1675,12678678,Handbraekes,#3,12678678_A3,Citroën,1MexWdQ7FzZ9A0UHD3ty0c
1676,12678678,Handbraekes,#3,12678678_B1,All Nite Long,47eVK5akdGTHFijvQcbIj8
1677,12678678,Handbraekes,#3,12678678_B2,Bangyou,1G8kM78hmbdGk6KGyItKr8
1678,12678678,Handbraekes,#3,12678678_B3,Jumpma,4TxcfXQdutc9sNDBFLFT7Q
1679,15918848,Polo & Pan,Feel Good,15918848_A1,Feel Good,2UkX27EXS59qpKUXrMTZlK
1680,15918848,Polo & Pan,Feel Good,15918848_A2,Attrape-Rêve,6ro7bmnTuOhGoKeYFRPN3G
1681,15918848,Polo & Pan,Feel Good,15918848_B1,Pili Pili,74N9cnVOhruZpoZUt4Ky5z
1682,15918848,Polo & Pan,Feel Good,15918848_B2,Peter Pan ,7CIkvtqLxM5mwDaItJDVuP
1683,20896438,Thomas Schumacher,Hype / Decipher,20896438_A,Hype,0w9iYWnmVogaGrBb2vlYVg
1684,20896438,Thomas Schumacher,Hype / Decipher,20896438_B,Decipher,6ZHg3Tr6cnDQKNsV1F8FM7
1685,6511856,Victor Ruiz,Draco / Serpens,6511856_A1,Draco ,2buoPWs6fEGn8eZmIrxQDL
1686,6511856,Victor Ruiz,Draco / Serpens,6511856_B1,Serpens,5G5Oj1tiemuqzC2Q5L8sGt
1687,7297026,Victor Ruiz,Orion / Speed,7297026_A,Orion,6nWRpO84vx9PyckjW6mDsw
1688,7297026,Victor Ruiz,Orion / Speed,7297026_B,Speed,4egZcgPHQNluNCJnLtuYiK
1689,7905952,Thomas Schumacher,Apollo,7905952_A1,Apollo,4LzKG4IAv5YsiS8wntP0E0
1690,7905952,Thomas Schumacher,Apollo,7905952_B1,Satellite,1I7ZaNvsYb8RFndzW3UBJJ
1691,7905952,Thomas Schumacher,Apollo,7905952_B2,Geist,1Md32cXX8zallXpeNvklHZ
1692,8480203,K.A.L.I.L.,Clouds And Star,8480203_A1,Clouds And Star (Original),6JyhJmb4doU4kzNZ1wH542
1693,8480203,K.A.L.I.L.,Clouds And Star,8480203_A2,Clouds And Star (Victor Ruiz Remix),15tib62YU1hz08lQOnaUsn
1694,8480203,K.A.L.I.L.,Clouds And Star,8480203_B1,Henna,1wEocMZUeZyKD9XIZ3vlf6
1695,8480203,K.A.L.I.L.,Clouds And Star,8480203_B2,Maskerade,1lgtJ4QdoPGQ6rjL3hTbbg
1696,12614846,Victor Ruiz,Apollo II,12614846_A1,Apollo II,1QlulWcVWashf1RO4qGtg2
1697,12614846,Victor Ruiz,Apollo II,12614846_A2,Kaputt,0CqSipCNNmZu9yjuYqfujP
1698,12614846,Victor Ruiz,Apollo II,12614846_B1,Wonder,6pB2YpyooKBao791pVNCtw
1699,12614846,Victor Ruiz,Apollo II,12614846_B2,Prophecy,0Oog6tWc0wVDiOAfrZhBky
1700,14508118,Caitlin,Freaks & Misfits Remixes,14508118_A1,Freaks & Misfits (Victor Ruiz Remix),70ugw4yiLQb4e3KjW0cYWU
1701,14508118,Caitlin,Freaks & Misfits Remixes,14508118_B1,Far From Home (Thomas Schumacher Remix),7cBftAnMBpD4c56dG4cWH9
1702,14508118,Caitlin,Freaks & Misfits Remixes,14508118_B2,Freaks & Misfits (Thomas Schumacher Remix),2odGcFfFZJnKinahJjdeNE
1703,19221478,Thomas Schumacher,You Belong Here (The Remixes),19221478_A,You Belong Here (Thomas Schumacher & C A I T L I N Rumpus Remix),7emVWdQG8VxZhPZJpZIjY8
1704,19221478,Thomas Schumacher,You Belong Here (The Remixes),19221478_B1,You Belong Here (Gonzalo Cavalli Remix),5GWTiTxBRn2X38jwu2qwnO
1705,19221478,Thomas Schumacher,You Belong Here (The Remixes),19221478_B2,You Belong Here (Simon Stiglmeier Remix),5aRkIbV9Mu51uhhOZRI0Qy
1706,873510,Various,Electrochoc Sampler04,873510_A,Be Quiet,1qsaSzaYhlrNO56tanor0M
1716,25129024,Missy Elliott,Under Construction,25129024_A1,Intro,6sDNlxjYO4GnsNYRptTPiY
1717,25129024,Missy Elliott,Under Construction,25129024_A2,Go To The Floor,26mFwOhoEUSTQp1Wwja36P
1718,25129024,Missy Elliott,Under Construction,25129024_A3,Bring The Pain,6kdVssCFoWPgLEBarCX0mf
1719,25129024,Missy Elliott,Under Construction,25129024_A4,Gossip Folks,5ayQSce56KpkfFehD3CFgl
1720,25129024,Missy Elliott,Under Construction,25129024_B1,Work It,3jagJCUbdqhDSPuxP8cAqF
1721,25129024,Missy Elliott,Under Construction,25129024_B2,Back In The Day,0wYsX55SyaED3Sfipkm9m8
1722,25129024,Missy Elliott,Under Construction,25129024_B3,Funky Fresh Dressed,4KuMHIH8to0XTiZdBkfzgu
1723,25129024,Missy Elliott,Under Construction,25129024_B4,Pussycat,1o5836JxPIRXFPokPisoMa
1724,25129024,Missy Elliott,Under Construction,25129024_C1,Nothing Out There For Me,7qpWcD93ZlXfGkv2XNvLo5
1725,25129024,Missy Elliott,Under Construction,25129024_C2,Slide,7bGS0lOt1dxfMl4S1JzjdJ
1726,25129024,Missy Elliott,Under Construction,25129024_C3,Play That Beat,3VIH2lRa0i0nukE7YuUCf2
1727,25129024,Missy Elliott,Under Construction,25129024_D2,Hot,5XgSU5v3SgAXnCKFaEcrha
1728,25129024,Missy Elliott,Under Construction,25129024_D3,Can You Hear Me,1S8aOq4HntzieOesfEdv9f
1729,8863282,Ol' Dirty Bastard,Return To The 36 Chambers: The Dirty Version,8863282_A1,Intro,4f2UDzqBo643IwmmDmdJ3b
1730,8863282,Ol' Dirty Bastard,Return To The 36 Chambers: The Dirty Version,8863282_A2,Shimmy Shimmy Ya,3ABG1UQTk0eLYUAeWkmfMi
1731,8863282,Ol' Dirty Bastard,Return To The 36 Chambers: The Dirty Version,8863282_A4,Brooklyn Zoo,2FWmKZ3kNbVsKGhuNHsltW
1732,8863282,Ol' Dirty Bastard,Return To The 36 Chambers: The Dirty Version,8863282_B5,Hippa To Da Hoppa,3cFT8G5sU4ind7VmAPsV5d
1733,8863282,Ol' Dirty Bastard,Return To The 36 Chambers: The Dirty Version,8863282_B6,Raw Hide,5bY54Wk5IjGwK91Hv8ukbw
1734,8863282,Ol' Dirty Bastard,Return To The 36 Chambers: The Dirty Version,8863282_B7,Damage,6cfvxVx2PZFSFeghhmciy6
1735,8863282,Ol' Dirty Bastard,Return To The 36 Chambers: The Dirty Version,8863282_C9,The Stomp,3IUzk2qTfnWqjKatiPiGaj
1736,8863282,Ol' Dirty Bastard,Return To The 36 Chambers: The Dirty Version,8863282_C11,Drunk Game (Sweet Sugar Pie),2k1a0Z66w5GgfLtJpdXa8c
1737,8863282,Ol' Dirty Bastard,Return To The 36 Chambers: The Dirty Version,8863282_C12,Snakes,2LgxvtHg4luNoGMEDLnQ8P
1738,8863282,Ol' Dirty Bastard,Return To The 36 Chambers: The Dirty Version,8863282_D13,Brooklyn Zoo II (Tiger Crane),3IfqlCiII5UQuicodfcol9
1739,8863282,Ol' Dirty Bastard,Return To The 36 Chambers: The Dirty Version,8863282_D14,Proteck Ya Neck II The Zoo,3sWWQgNhOEDUGFMqASMcC5
1740,5440089,The Doors,The Doors,5440089_A1,Break On Through (To The Other Side),6ToM0uwxtPKo9CMpbPGYvM
1741,5440089,The Doors,The Doors,5440089_A2,Soul Kitchen,2Xdc6qyaFBJZ8QW1KhpVci
1742,5440089,The Doors,The Doors,5440089_A3,The Crystal Ship,0gWvVB4bGvADocoPMEDy3K
1743,5440089,The Doors,The Doors,5440089_A4,Twentieth Century Fox,7mc2TP4Vzuyw2vNf1bLW9f
1744,5440089,The Doors,The Doors,5440089_A5,Alabama Song (Whisky Bar),0JNZGIavoUrdup1NsgJOQs
1745,5440089,The Doors,The Doors,5440089_A6,Light My Fire,5uvosCdMlFdTXhoazkTI5R
1746,5440089,The Doors,The Doors,5440089_B1,Back Door Man,03By6gD02qhtvIQiK8KidK
1747,5440089,The Doors,The Doors,5440089_B2,I Looked At You,6vCLIvOIabRk1XQfMb6RXi
1748,5440089,The Doors,The Doors,5440089_B3,End Of The Night,09ezgACZuwWZt6CtQSSLRG
1749,5440089,The Doors,The Doors,5440089_B4,Take It As It Comes,4pxHVL0syMQwYK3BxDaTIs
1750,5440089,The Doors,The Doors,5440089_B5,The End,5UgT7w6zVZjP3oyawMzbiK
1751,5971092,The Doors,The Best Of Doors,5971092_A1,Who Do You Love,1Lzzo2Ps2ivKxEKDyID4IO
1753,5971092,The Doors,The Best Of Doors,5971092_A3,"Hello, I Love You",3bWGaqVeYKMlLss40mPgNn
1754,5971092,The Doors,The Best Of Doors,5971092_A4,People Are Strange,1Jmqubf9kGkWeYQXQKImL5
1755,5971092,The Doors,The Best Of Doors,5971092_A5,Riders On The Storm,14XWXWv5FoCbFzLksawpEe
1756,5971092,The Doors,The Best Of Doors,5971092_B1,Touch Me,4BVE5tIIpYabZcYCbephNW
1757,5971092,The Doors,The Best Of Doors,5971092_B2,Love Her Madly,3MFFDRC4wTN9JNGtzXsZlN
1758,5971092,The Doors,The Best Of Doors,5971092_B3,Love Me Two Times,67HxeUADW4H3ERfaPW59ma
