album_id,artist,album,track_id,title,spotify_id
118668,Agoria,Sky Is Clear / Kofea,118668_A,Kofea,4eYR7I1PyTGfBZgMrbvxSs
118668,Agoria,Sky Is Clear / Kofea,118668_B,Sky Is Clear,7tpfccFbQIMme7GHUIDhRm
2469079,Agnes Obel,Philharmonics,2469079_A1,"Falling, Catching",0vRi3keQBMlYNwU66GCeU4
2469079,Agnes Obel,Philharmonics,2469079_A2,Riverside,7iHl6LcHD94l5VpmfrBUmG
2469079,Agnes Obel,Philharmonics,2469079_A3,Brother Sparrow,6cWotAT4XRc5BO4aw6GjRt
2469079,Agnes Obel,Philharmonics,2469079_A4,Just So,0EigbXcb1YCj9EN4o2l7eP
2469079,Agnes Obel,Philharmonics,2469079_A5,Beast,1sCXZEvJi3aLYQs7KCYQWi
2469079,Agnes Obel,Philharmonics,2469079_A6,Louretta,61mvVPKyIyMOY4zTNafGYq
2469079,Agnes Obel,Philharmonics,2469079_B7,Avenue,0IccVMAPsoJhl6ZyqXcex4
2469079,Agnes Obel,Philharmonics,2469079_B8,Philharmonics,2t1r7TphBReVsE5Nglq7sn
2469079,Agnes Obel,Philharmonics,2469079_B9,Close Watch,3AJ0SQCnJbygvdr2E2e74k
2469079,Agnes Obel,Philharmonics,2469079_B10,Wallflower,3KFoMmeTq0hC1uru0pFMjI
2469079,Agnes Obel,Philharmonics,2469079_B11,Over The Hill,2hSGNky2r41jS14NzhWMaD
2469079,Agnes Obel,Philharmonics,2469079_B12,On Powdered Ground,40fDWVRh2RdFxwlX3u2wQu
917960,Le Peuple De L'Herbe,Cube,917960_A1,"Main Title Theme from ""Le Cube""",0BaEujFvIzGxiUB0JwZAKM
917960,Le Peuple De L'Herbe,Cube,917960_A2,Mission,0IP38HJr9fRu4FAYaQmExD
917960,Le Peuple De L'Herbe,Cube,917960_A3,Kin Sapalot,3uyRKyYvpGHsj7WMzNNFvz
917960,Le Peuple De L'Herbe,Cube,917960_B1,Adventure,3XKpZkmKi1LBj3F1dnC03a
917960,Le Peuple De L'Herbe,Cube,917960_B2,Keep Rockin,7C99aCiG3q7OsHOictB46y
917960,Le Peuple De L'Herbe,Cube,917960_C1,El Paso,1S2ZKdgB6XBJE2mdZQfkh1
917960,Le Peuple De L'Herbe,Cube,917960_C3,Down by Law,0zqR0twOiBLgXFs0JbYq1d
917960,Le Peuple De L'Herbe,Cube,917960_D1,La Musique Electronique,3jnDNDcexPtV1wkIT9FYLc
917960,Le Peuple De L'Herbe,Cube,917960_D2,Honesty,5Ib5cAxwZluFyk6HqeMEvP
917960,Le Peuple De L'Herbe,Cube,917960_D3,Gumzilla,29SNmZsDVaM2cWv7USJlRN
5516756,Gene Chandler,Get Down,5516756_A1,Get Down,165zEDUBYwXS8mBDIOroXP
5516756,Gene Chandler,Get Down,5516756_A2,Please Sunrise,4kI2q18SAyZcGYu4bUe6r2
5516756,Gene Chandler,Get Down,5516756_A3,Tomorrow I May Not Feel The Same,4eemHBwn2jnZ8ZdDNEm35d
5516756,Gene Chandler,Get Down,5516756_B2,Greatest Love Ever Known,4KOkiPmWDe4Fhr5GarBBBV
5516756,Gene Chandler,Get Down,5516756_B3,Give Me The Cue,
5516756,Gene Chandler,Get Down,5516756_B4,What Now,4KrW0sheyZQljHgHGUxXQn
5516756,Gene Chandler,Get Down,5516756_B5,Lovequake,35SnVd0ieFS3LM6rMlnB5e
12631866,Tricky,Maxinquaye,12631866_A1,Overcome,0tYEsmdrsv5Fi3UOn58bou
12631866,Tricky,Maxinquaye,12631866_A2,Ponderosa,3USAAb0W0n99SOensmme2D
12631866,Tricky,Maxinquaye,12631866_A3,Black Steel,52QqxUwMHSmeDZlZBABefY
12631866,Tricky,Maxinquaye,12631866_A4,Hell Is Round The Corner,2wC0qK8JN6gblb0ZJzE2d9
12631866,Tricky,Maxinquaye,12631866_A5,Pumpkin,1MiVlLMCKrMV0uikVZK2Za
12631866,Tricky,Maxinquaye,12631866_A6,Aftermath,4wcWI3GEtaGm38dbdDFbyI
12631866,Tricky,Maxinquaye,12631866_B1,Abbaon Fat Tracks,4EGO2fsS5KL1Ump7b66MNv
12631866,Tricky,Maxinquaye,12631866_B3,Suffocated Love,5XHV3c5quXJnRTeHcUhVxC
12631866,Tricky,Maxinquaye,12631866_B6,Feed Me,57EBP45a1DoRE4Tq7hXG4f
14724778,Casey,Tragédie D'Une Trajectoire,14724778_A2,Pas À Vendre,3OcVu2baoczycMot2muy45
14724778,Casey,Tragédie D'Une Trajectoire,14724778_A3,Qui Sont-Ils ?,3IxJ7IwYnY6l1Vlvh1cwlw
14724778,Casey,Tragédie D'Une Trajectoire,14724778_B1,Chez Moi,71vYhXCmFlerZimSYCW7G4
14724778,Casey,Tragédie D'Une Trajectoire,14724778_B2,Une Lame Dans Ma Veste,1WwzchbpGhLG73z2mym9SS
14724778,Casey,Tragédie D'Une Trajectoire,14724778_B3,Suis Ma Plume,45lw8WAwl5TtxnN6xSzB1k
14724778,Casey,Tragédie D'Une Trajectoire,14724778_C1,Mourir Con,1GAoJTG918F1Gj18RucNJ2
14724778,Casey,Tragédie D'Une Trajectoire,14724778_C2,Ma Haine,79NvWA4BekKdrH8J12ulTM
14724778,Casey,Tragédie D'Une Trajectoire,14724778_C3,Banlieue Nord,0bUq3A8DRoFU7iDnW8CjKj
14724778,Casey,Tragédie D'Une Trajectoire,14724778_D1,On Ne Présente Plus La Famille,1NAsKnCd7fh26G2J2hTT5n
14724778,Casey,Tragédie D'Une Trajectoire,14724778_D2,Je Lutte,6mAADVPf7GvOr2xZOeemtP
14724778,Casey,Tragédie D'Une Trajectoire,14724778_D3,Quand Les Banlieusards Sortent,4734LFv7wsolS3KEg8hghg
14883419,Ausgang,Gangrene,14883419_A1,Gangrene,2sKdSE0stEcEBRhnjLyLoF
14883419,Ausgang,Gangrene,14883419_A2,Bonne Conduite,1mPjqC3tgbLwuKGyM8U7Ws
14883419,Ausgang,Gangrene,14883419_B1,Chuck Berry,6orjSjQENfZM7ndPXxckvb
14883419,Ausgang,Gangrene,14883419_B2,Comme Une Ombre,2FLoW0IyR1ghpjIwGzJoAL
14883419,Ausgang,Gangrene,14883419_B3,Crapule,6WKtTZRlVfgemg49r2ZdZA
14883419,Ausgang,Gangrene,14883419_C1,Aidez-Moi,1he7D4M3QyvceOCLOgaIdo
14883419,Ausgang,Gangrene,14883419_C2,Ma Complice,59S1GyBFpXxoLZCLvKsX0v
14883419,Ausgang,Gangrene,14883419_C3,Elite,068oY4rt6Dwf4g2IQeyUBw
14883419,Ausgang,Gangrene,14883419_D2,Batard,0t8wMDbDmb1dbyqynENJKd
1449729,L.T.D.,Shine On,1449729_A1,You Gave Me Love,6GmMHnooOyyUQMFCESdr4N
1449729,L.T.D.,Shine On,1449729_A2,Where Did We Go Wrong,65E003YDvOfow75UKALZZG
1449729,L.T.D.,Shine On,1449729_A3,Getaway,1G1qqxtlutWnjKZhhdC8Vx
1449729,L.T.D.,Shine On,1449729_A4,Will Love Grow,5EnRixsJYqq25O2ucQuh6H
1449729,L.T.D.,Shine On,1449729_B1,Love Is What You Need,7vvtZNcqqdYYCDF3xTKxzB
1449729,L.T.D.,Shine On,1449729_B2,Shine On,5v8irwdQBDgs4ti2krEvQE
1449729,L.T.D.,Shine On,1449729_B3,Lovers Everywhere,39rmvNymWBx6H4t0JXxR7x
1449729,L.T.D.,Shine On,1449729_B4,Lady Love,5W5Y3bSiMXZYoKIOqk7cUB
8383822,Quincy Jones,The Dude,8383822_A1,Ai No Corrida,0SzAKZYTUvDLqlPgllEb3N
8383822,Quincy Jones,The Dude,8383822_A2,The Dude,0YeMZY4x8FbVIvFmaphMp6
8383822,Quincy Jones,The Dude,8383822_A3,Just Once,62YP3NEB4FVPJ90XcgJQKS
8383822,Quincy Jones,The Dude,8383822_B1,Something Special,6C1WGhMEFYL1M0ERmfzUI7
8383822,Quincy Jones,The Dude,8383822_B2,Razzamatazz,3QVrHveKwEblqYStYJbNop
8383822,Quincy Jones,The Dude,8383822_B3,One Hundred Ways,0Yp603BgzIKDDcSUBrYYba
8383822,Quincy Jones,The Dude,8383822_B4,Velas,5N85KoYje6CK7OhtdCkNTA
8383822,Quincy Jones,The Dude,8383822_B5,Turn On The Action,30kTlqX4Kx2I7rQtqtPsSU
1267938,The Dramatics,Any Time Any Place,1267938_A1,I Just Wanna Dance With You,2GQvfGGDcknBp7GuPhPOek
1267938,The Dramatics,Any Time Any Place,1267938_A2,Bottom Line Woman,
1267938,The Dramatics,Any Time Any Place,1267938_A4,I Think About You,
1267938,The Dramatics,Any Time Any Place,1267938_A5,Get With The Band And Dance,
1267938,The Dramatics,Any Time Any Place,1267938_B1,Life Is Just A Playground,
1267938,The Dramatics,Any Time Any Place,1267938_B3,Stranger (In My Life),
1267938,The Dramatics,Any Time Any Place,1267938_B4,Love Birds,
1267938,The Dramatics,Any Time Any Place,1267938_B5,A Marriage On Paper Only,
7685872,Dr. Dre,Compton (A Soundtrack By Dr. Dre),7685872_A1,Intro,1uftnTuei3ckZpNZxHKgRJ
7685872,Dr. Dre,Compton (A Soundtrack By Dr. Dre),7685872_A2,Talk About It,44uZZ2tn0ucKwFrqJdhLTE
7685872,Dr. Dre,Compton (A Soundtrack By Dr. Dre),7685872_A3,Genocide,7GW98M7bhqIqLGpxxStZWP
7685872,Dr. Dre,Compton (A Soundtrack By Dr. Dre),7685872_A4,It’s All On Me,57KXAlfzVwxhBtHkvMatrd
7685872,Dr. Dre,Compton (A Soundtrack By Dr. Dre),7685872_B5,All In A Day’s Work,53RG6rDqEvGDsZ0Ijr3ur1
7685872,Dr. Dre,Compton (A Soundtrack By Dr. Dre),7685872_B6,Darkside Gone,5ZEdSY99Mj5U4MIF97EKER
7685872,Dr. Dre,Compton (A Soundtrack By Dr. Dre),7685872_B7,Loose Cannons,5Pkik37ckb0NKfsxkVH5Ky
7685872,Dr. Dre,Compton (A Soundtrack By Dr. Dre),7685872_B8,Issues,1658HFZEblbVdqU1VBPqDO
7685872,Dr. Dre,Compton (A Soundtrack By Dr. Dre),7685872_C9,Deep Water,7LUOpegdxmYkaHjJXdHuZ3
7685872,Dr. Dre,Compton (A Soundtrack By Dr. Dre),7685872_C10,One Shot One Kill,34jHDKV7cNwRLl2NU1zPJq
7685872,Dr. Dre,Compton (A Soundtrack By Dr. Dre),7685872_C11,Just Another Day,2LQTHb4rEtKpxQgeqdesmc
7685872,Dr. Dre,Compton (A Soundtrack By Dr. Dre),7685872_C12,For The Love Of Money,1pk4C9uzUEiraK51CS2xyz
7685872,Dr. Dre,Compton (A Soundtrack By Dr. Dre),7685872_D13,Satisfiction,4EhfGgpcTjxRaRVCsEP9lO
7685872,Dr. Dre,Compton (A Soundtrack By Dr. Dre),7685872_D14,Animals,6EOu0P4RPxZZB8QNeYrvs2
7685872,Dr. Dre,Compton (A Soundtrack By Dr. Dre),7685872_D15,Medicine Man,3hZnp7n8WI3UnnURw1i1DF
7685872,Dr. Dre,Compton (A Soundtrack By Dr. Dre),7685872_D16,Talking To My Diary,7KZs2C1UGjrIfVXXuvtb20
2955328,Dr. Dre,2001,2955328_A1,Lolo (Intro),0GQQzmMNA7JE4tOdcSFh1C
2955328,Dr. Dre,2001,2955328_A2,The Watcher,1iQ5E4z6CJ38dIzvMI9Wdo
2955328,Dr. Dre,2001,2955328_A3,Fuck You,4FI0rdztOAYJZMupujL5Gp
2955328,Dr. Dre,2001,2955328_A4,Still D.R.E.,503OTo2dSqe7qk76rgsbep
2955328,Dr. Dre,2001,2955328_B1,Xxplosive,0Ed7MeXx64f6OcIuoTRCg1
2955328,Dr. Dre,2001,2955328_B3,Bar One,0WWem437MQdylQuXxzE80H
2955328,Dr. Dre,2001,2955328_B4,Light Speed,1WvuZsXHaH2qNAtvrQY6SX
2955328,Dr. Dre,2001,2955328_B5,Forgot About Dre,7iXF2W9vKmDoGAhlHdpyIa
2955328,Dr. Dre,2001,2955328_B6,The Next Episode,4LwU4Vp6od3Sb08CsP99GC
2955328,Dr. Dre,2001,2955328_C2,Bitch Niggaz,5XkeTGKcCkGF8l6fA9YpsS
2955328,Dr. Dre,2001,2955328_C3,The Car Bomb,4PX9Ga99IMqlbgKucTxupc
2955328,Dr. Dre,2001,2955328_C4,Murder Ink.,0zkE78jc1kjLXrTYd9ZxpO
2955328,Dr. Dre,2001,2955328_C5,Ed-Ucation,0J2u6TAolef5gZEVy1HErU
2955328,Dr. Dre,2001,2955328_C6,Some L.A. Niggaz,4VZPYvMTByQytb6F3MKP4w
2955328,Dr. Dre,2001,2955328_C7,Pause 4 Porno,6ALtdfVnklY8xp9bUBKVEP
2955328,Dr. Dre,2001,2955328_D1,Housewife,0Wik64zBKFTNoNjTpG70OH
2955328,Dr. Dre,2001,2955328_D2,Ackrite,4NGS3j6JmOx6VUaXt6VQbj
2955328,Dr. Dre,2001,2955328_D3,Bang Bang,2sXaZphe2LlqAyZVKvHbU1
2955328,Dr. Dre,2001,2955328_D4,The Message,6WgxXdBZrtdQFGBcxQxpiv
5215304,Eminem,The Slim Shady LP,5215304_A1,Public Service Announcement,59z8uxWZVFpL2LfZ5C9AzY
5215304,Eminem,The Slim Shady LP,5215304_A2,My Name Is,75IN3CtuZwTHTnZvYM4qnJ
5215304,Eminem,The Slim Shady LP,5215304_A3,Guilty Conscience,6da04YB906XonC6IQNC44u
5215304,Eminem,The Slim Shady LP,5215304_A4,Brain Damage,099MPsZhn5HkEUNlpA89rK
5215304,Eminem,The Slim Shady LP,5215304_A5,Paul,4QB28IqGl9W8sDcIK7eBIW
5215304,Eminem,The Slim Shady LP,5215304_B6,If I Had,4Q7UkPYq3NGTwhAMjfeE4a
5215304,Eminem,The Slim Shady LP,5215304_B8,Bitch,3mqYXWPAteuKuhZmsuQWqV
5215304,Eminem,The Slim Shady LP,5215304_B9,Role Model,0EtirusGt3LivUmALXSMVe
5215304,Eminem,The Slim Shady LP,5215304_B10,Lounge,1LoEersiNbdCJv96e8KjNk
5215304,Eminem,The Slim Shady LP,5215304_B11,My Fault,3CNbDbMHxYHxEgrPGf89yc
5215304,Eminem,The Slim Shady LP,5215304_C12,Ken Kaniff,5mrfZZYJUPTNKnEarPafRJ
5215304,Eminem,The Slim Shady LP,5215304_C13,Cum On Everybody,6uXX9OgGchFrr2bq8RgIg6
5215304,Eminem,The Slim Shady LP,5215304_C14,Rock Bottom,3guazByz82uD2zHf8q7As1
5215304,Eminem,The Slim Shady LP,5215304_D16,Soap,2aXwXcdR1aGCYesbEr2DgV
5215304,Eminem,The Slim Shady LP,5215304_D17,As The World Turns,0TBzphxYIeDLP9DAJUSUbP
5215304,Eminem,The Slim Shady LP,5215304_D19,Bad Meets Evil,7kQ0miyexmevMwUDqTomIN
5252470,Eminem,The Marshall Mathers LP,5252470_A1,Public Service Announcement 2000,1WopKLOG4Kud0H1r3xrCfT
5252470,Eminem,The Marshall Mathers LP,5252470_A2,Kill You,5eGEc27nnhtmcOh6RC890a
5252470,Eminem,The Marshall Mathers LP,5252470_A3,Stan,3UmaczJpikHgJFyBTAJVoz
5252470,Eminem,The Marshall Mathers LP,5252470_A4,Paul (Skit),2vDNkLviUQSxSxulGBFSqJ
5252470,Eminem,The Marshall Mathers LP,5252470_A5,Who Knew,15joiMls8SpP1VtGivYh6i
5252470,Eminem,The Marshall Mathers LP,5252470_A6,Steve Berman,0DaZU7iKgXMelfXCkCOgBK
5252470,Eminem,The Marshall Mathers LP,5252470_B1,The Way I Am,23wfXwnsPZYe5A1xXRHb3J
5252470,Eminem,The Marshall Mathers LP,5252470_B2,The Real Slim Shady,3yfqSUWxFvZELEM4PmlwIR
5252470,Eminem,The Marshall Mathers LP,5252470_B3,Remember Me?,7996f9NZeypc4jqfc6hJUa
5252470,Eminem,The Marshall Mathers LP,5252470_C1,Marshall Mathers,3X4Oz9LjhhtgyOhVNlfoYa
5252470,Eminem,The Marshall Mathers LP,5252470_C2,Ken Kaniff (Skit),4HsaoezrUA96qMzDK3ZWnq
5252470,Eminem,The Marshall Mathers LP,5252470_C3,Drug Ballad,7tEoJKbYdIHBfn7tTIyjHW
5252470,Eminem,The Marshall Mathers LP,5252470_C4,Amityville,0erTM8A9ro5kzcNc962jHd
5252470,Eminem,The Marshall Mathers LP,5252470_C5,B**** Please II,7lgvU7WnwcNZ8dbGUz8yhP
5252470,Eminem,The Marshall Mathers LP,5252470_D1,Kim,20oenBXlmwIfK0F3fQIjhM
5252470,Eminem,The Marshall Mathers LP,5252470_D2,Under The Influence,5H3B1WtZYGmyOYOXgQltKU
5252470,Eminem,The Marshall Mathers LP,5252470_D3,Criminal,18ohWhzbMCynq5QJ68ifkW
18669670,Eminem,Music To Be Murdered By (Side B),18669670_A1,Premonition (Intro),7ccTcabbJlCJiIqtrSSwBk
18669670,Eminem,Music To Be Murdered By (Side B),18669670_A2,Unaccommodating ,0q2vG0UVuy6ajjcpkQHdZM
18669670,Eminem,Music To Be Murdered By (Side B),18669670_A4,Alfred (Interlude),4EmunTy7kNBYQivOa8F6b8
18669670,Eminem,Music To Be Murdered By (Side B),18669670_A5,Those Kinda Nights,0VSzREd1OjEWJ9tXoFHRQH
18669670,Eminem,Music To Be Murdered By (Side B),18669670_A6,In Too Deep,7Dj2wqPYXfSRFwa6qyOztr
18669670,Eminem,Music To Be Murdered By (Side B),18669670_B7,Godzilla,6qBffi4yVR6ZpfPOo6TaGc
18669670,Eminem,Music To Be Murdered By (Side B),18669670_B8,Darkness,5SiZJoLXp3WOl3J4C8IK0d
18669670,Eminem,Music To Be Murdered By (Side B),18669670_B9,Leaving Heaven,5CpsIb7SMFHjmAG8RvIWfq
18669670,Eminem,Music To Be Murdered By (Side B),18669670_B10,Yah Yah,5mZXWEH2eh8zMZGCxT5aW0
18669670,Eminem,Music To Be Murdered By (Side B),18669670_C11,Stepdad (Intro),2d3fdQ6OxmUIsF20eCpcrv
18669670,Eminem,Music To Be Murdered By (Side B),18669670_C12,Stepdad,3QVHSV8YKYq4L8tI5rnFgj
18669670,Eminem,Music To Be Murdered By (Side B),18669670_C13,Marsh,34d7sGX6WUqq8f04e7CSNF
18669670,Eminem,Music To Be Murdered By (Side B),18669670_C14,Never Love Again,40YbWniIEmqy6s58fYXLUh
18669670,Eminem,Music To Be Murdered By (Side B),18669670_C15,Little Engine,4qNWEOMyexn7b8Icyk29t9
18669670,Eminem,Music To Be Murdered By (Side B),18669670_C16,Lock It Up,1qwMkkRiD5jqLeUUjfgblh
18669670,Eminem,Music To Be Murdered By (Side B),18669670_D17,Farewell,74gykWHknHDrg4eMdcmdRq
18669670,Eminem,Music To Be Murdered By (Side B),18669670_D18,No Regrets,1lO9CZo6eDrOy0S7khgryG
18669670,Eminem,Music To Be Murdered By (Side B),18669670_D19,I Will,3CJbxqRQ0JNCqboWDNUUeX
18669670,Eminem,Music To Be Murdered By (Side B),18669670_D20,Alfred (Outro),1WAwILvz37MkmZfmGnEXfg
18669670,Eminem,Music To Be Murdered By (Side B),18669670_E1,Alfred (Intro),1sv41rYgHhPWdyzwk5K9zy
18669670,Eminem,Music To Be Murdered By (Side B),18669670_E2,Black Magic,50le2HSqQAIqB4BGD4cE9e
18669670,Eminem,Music To Be Murdered By (Side B),18669670_E4,Tone Deaf,1cEUi8QulMj1xgrPwwGC2p
18669670,Eminem,Music To Be Murdered By (Side B),18669670_F5,Book Of Rhymes,08ir631EiCA7xIms7JDp15
18669670,Eminem,Music To Be Murdered By (Side B),18669670_F6,Favorite Bitch,2KBRNUt33CrlaFPEz4bQYs
18669670,Eminem,Music To Be Murdered By (Side B),18669670_F7,Guns Blazing,3WpHqtFUwzIQBsV9YC5iNc
18669670,Eminem,Music To Be Murdered By (Side B),18669670_F8,Gnat,6cS9PmLky2NhLOhpIsUlow
18669670,Eminem,Music To Be Murdered By (Side B),18669670_G9,Higher,3eMsgWDRq5dKl5SBTYGv2J
18669670,Eminem,Music To Be Murdered By (Side B),18669670_G10,These Demons,086LXfSk4U5XEALardCE7k
18669670,Eminem,Music To Be Murdered By (Side B),18669670_G11,Key (Skit),7yYc2nzLiTwajUOj3NGr9y
18669670,Eminem,Music To Be Murdered By (Side B),18669670_G12,She Loves Me,0BUFqsMsqAmKQPhLBXnmv7
18669670,Eminem,Music To Be Murdered By (Side B),18669670_H13,Killer,0FLIBDpU2S5bb6TfMB4NuQ
18669670,Eminem,Music To Be Murdered By (Side B),18669670_H14,Zeus,2lPE6W6ONJKmBE6hLjpIYo
18669670,Eminem,Music To Be Murdered By (Side B),18669670_H15,Thus Far (Interlude),435kMcZJuXJJwKelsDjP4R
18669670,Eminem,Music To Be Murdered By (Side B),18669670_H16,Discombobulated,1oHXeD1gQQCQUYHeHp2HMU
5199109,Eminem,The Marshall Mathers LP 2,5199109_A1,Bad Guy,3IaAYtmN8T0YIYVqnxNnVz
5199109,Eminem,The Marshall Mathers LP 2,5199109_A2,Parking Lot (Skit),7ysYTJmFOoroIzWe5Z64ag
5199109,Eminem,The Marshall Mathers LP 2,5199109_A3,Rhyme Or Reason,45JxylFwaThjLsRBuzcfoL
5199109,Eminem,The Marshall Mathers LP 2,5199109_A4,So Much Better,6dJRP4pXk4SOzWfhfHL3Or
5199109,Eminem,The Marshall Mathers LP 2,5199109_B1,Survival,3stOygN0I7CIvkEB2LJGbv
5199109,Eminem,The Marshall Mathers LP 2,5199109_B2,Legacy,1mavQ4WCzXSeL2Dm5DS4GQ
5199109,Eminem,The Marshall Mathers LP 2,5199109_B3,Asshole,0OOv1XGVVzUgTIzomIHfR0
5199109,Eminem,The Marshall Mathers LP 2,5199109_B4,Berzerk,6Xk7PnitV9jCRorWt2LiVZ
5199109,Eminem,The Marshall Mathers LP 2,5199109_C1,Rap God,6or1bKJiZ06IlK0vFvY75k
5199109,Eminem,The Marshall Mathers LP 2,5199109_C2,Brainless,5k7wy2Ek7y6kSQ4fER7w0E
5199109,Eminem,The Marshall Mathers LP 2,5199109_C3,Stronger Than I Was,6MtI49ggHHumUTONlvMQlq
5199109,Eminem,The Marshall Mathers LP 2,5199109_C4,The Monster,48RrDBpOSSl1aLVCalGl5C
5199109,Eminem,The Marshall Mathers LP 2,5199109_D1,So Far...,0nzsCN9rtXdugPoiIT49Kj
5199109,Eminem,The Marshall Mathers LP 2,5199109_D2,Love Game,0iMN420Q45isZVNlAqzPTW
5199109,Eminem,The Marshall Mathers LP 2,5199109_D3,Headlights,222dTwr5XeEgAzEtsrQA0R
5199109,Eminem,The Marshall Mathers LP 2,5199109_D4,Evil Twin,3E1BkJEsRK7VsSNzijilGm
403224,Eminem,The Eminem Show,403224_A1,Curtains Up (Skit),0ttF21hZCPw2merE3GsHcP
403224,Eminem,The Eminem Show,403224_A2,White America,15qrWkkYCfmtu1uRpGf48L
403224,Eminem,The Eminem Show,403224_A3,Business,0x60P5taxdI5pcGbqbap6S
403224,Eminem,The Eminem Show,403224_A4,Cleaning Out My Closet,
403224,Eminem,The Eminem Show,403224_A5,Square Dance,27mgDrExPa3obPAYXd3yQg
403224,Eminem,The Eminem Show,403224_B1,The Kiss (Skit),2J3CYFUn6eAuHz5S9IKape
403224,Eminem,The Eminem Show,403224_B2,Soldier,5QD28FqaM3jTfsqWwvRZwv
403224,Eminem,The Eminem Show,403224_B3,Say Goodbye Hollywood,288e3FhmVuCqPmNEfAH0h6
403224,Eminem,The Eminem Show,403224_B4,Drips,7io19rjxOFu3pGuZgBI6Pk
403224,Eminem,The Eminem Show,403224_B5,Without Me,7lQ8MOhq6IN2w8EYcFNSUk
403224,Eminem,The Eminem Show,403224_C1,Paul Rosenberg (Skit),0EgkVzDidmq4MP57jZFeik
403224,Eminem,The Eminem Show,403224_C2,Sing For The Moment,3CpoeW0cZSDzIRv5z34F87
403224,Eminem,The Eminem Show,403224_C3,Superman,4woTEX1wYOTGDqNXuavlRC
403224,Eminem,The Eminem Show,403224_D1,Steve Berman (Skit),5ZxX55HFfi4aofGTxMp58x
403224,Eminem,The Eminem Show,403224_D2,When The Music Stops,73qINA7ccO03wxD8nsJalr
403224,Eminem,The Eminem Show,403224_D3,Say What You Say,4EQkcrSLF3QdlwNca7sMXY
403224,Eminem,The Eminem Show,403224_D4,Till I Collapse,4xkOaSrkexMciUUogZKVTS
403224,Eminem,The Eminem Show,403224_D6,Curtains Close (Skit),51LeDAMy6nWqKdjVo7jK4j
1684688,Popof,Head Cleaner,1684688_A,Head Cleaner,200n81BSw0vlEdfDbVfJAZ
1684688,Popof,Head Cleaner,1684688_AA,Mr. Orange,
9241732,Silvia Trix,Intercity Ep,9241732_A1,Intercity,3WJny93nwuqXxMjwzXarJF
9241732,Silvia Trix,Intercity Ep,9241732_B1,Altan 3,5dd4cLhkiI6IHxK1MJS4GV
9241732,Silvia Trix,Intercity Ep,9241732_B2,Crossings,64gvlXRoLkUUx8zWpXjTBb
9395142,French 79,Olympic,9395142_A1,Between The Buttons,1LpZP3BXZokmhMi0IN73yY
9395142,French 79,Olympic,9395142_A2,Golden Times,559C5y1XbfhzB8xYjleIQQ
9395142,French 79,Olympic,9395142_A3,DDROPP,4ZNpdroEGIgnr3O7IvlUsB
9395142,French 79,Olympic,9395142_A4,Diamond Veins,4rHJKVoz8NcL9Bd5Z5DVDG
9395142,French 79,Olympic,9395142_A5,Olympic,5HCYfovH50URGDvpfH571V
9395142,French 79,Olympic,9395142_A6,Hush Hush,2AQxYyQR0gi5mNb0QsFOQJ
9395142,French 79,Olympic,9395142_B1,Vertigo Valley,5leH1cR5UPBWT3MFmOXyGl
9395142,French 79,Olympic,9395142_B2,Invisible Moon,5e1kNatja9w74M4PU8Ki6d
9395142,French 79,Olympic,9395142_B3,After Party,6NNg7SJpg7p9VCZXhSqiaE
9395142,French 79,Olympic,9395142_B4,1979,0mLJdJPzeWzBegRrfmeiwM
9395142,French 79,Olympic,9395142_B6,Pantheon Neon,25Yj5EDimlbwUWEFXJmAmw
12641837,System Of A Down,Toxicity,12641837_A1,Prison Song,3AwLxSqo1jOOMpNsgxqRNE
12641837,System Of A Down,Toxicity,12641837_A2,Needles,6V8oQXzymTzpEZOsiBiyJT
12641837,System Of A Down,Toxicity,12641837_A3,Deer Dance,2SpGXD7EbexndFmmThrnsy
12641837,System Of A Down,Toxicity,12641837_A4,Jet Pilot,0a2kVvbCbk52gmeFQFHNaG
12641837,System Of A Down,Toxicity,12641837_A5,X,4HIKcEKSijQLW5YNLsdLzt
12641837,System Of A Down,Toxicity,12641837_A6,Chop Suey!,2DlHlPMa4M17kufBvI2lEN
12641837,System Of A Down,Toxicity,12641837_A7,Bounce,6dr2T6DRymdT1jfSUxDgut
12641837,System Of A Down,Toxicity,12641837_A8,Forest,1B5Y9I5wPfvD3C2A81A36C
12641837,System Of A Down,Toxicity,12641837_B1,ATWA,6gCVA6ja6g0foIsWv0RuSZ
12641837,System Of A Down,Toxicity,12641837_B2,Science,58lcznIKSNlOVdmklrPA99
12641837,System Of A Down,Toxicity,12641837_B3,Shimmy,1a3X8Y882vwSnlnHqf9ztF
12641837,System Of A Down,Toxicity,12641837_B4,Toxicity,0snQkGI5qnAmohLE7jTsTn
12641837,System Of A Down,Toxicity,12641837_B5,Psycho,6VzV6RI7641o57TuqfGRpj
12641837,System Of A Down,Toxicity,12641837_B6,Aerials,4e9eGQYsOiBcftrWXwsVco
12641837,System Of A Down,Toxicity,12641837_B7,Arto,0aueluj36PA9LNoj7d9SFb
10442772,The Blaze,Territory,10442772_A1,Prelude,1q1p0bsfEgqXDEWo1kx363
10442772,The Blaze,Territory,10442772_A2,Territory,2W3EgJst61RLZtPPm3EQim
10442772,The Blaze,Territory,10442772_A3,Virile,397sfkANMRKEuchzPCvlFL
10442772,The Blaze,Territory,10442772_B1,Interlude,0AV6NavKfgyIe7z8tU4sdy
